fecha,Estación,Precipitación
2011-03-26,Colonia Elias - Comisaría,10mm
2011-03-26,Estación Herrera - Comisaría,24mm
2011-03-26,Las Moscas - Subcomisaría,---mm
2011-03-26,Libaros - Subcomisaría,---mm
2011-03-26,Pronunciamiento - Comisaría,28mm
2011-03-26,Santa Anita - Comisaría,23mm
2011-03-26,Uruguay - Ciudad,32mm
2011-03-26,Villa Mantero - Comisaría,25mm
2011-04-02,Basavilbaso - Comisaría,---mm
2011-04-02,Colonia Elias - Comisaría,---mm
2011-04-02,Estación Herrera - Comisaría,---mm
2011-04-02,Las Moscas - Subcomisaría,---mm
2011-04-02,Libaros - Subcomisaría,---mm
2011-04-02,Pronunciamiento - Comisaría,---mm
2011-04-02,Santa Anita - Comisaría,---mm
2011-04-02,Uruguay - Ciudad,---mm
2011-04-02,Villa Mantero - Comisaría,---mm
2011-04-03,Basavilbaso - Comisaría,---mm
2011-04-03,Colonia Elias - Comisaría,---mm
2011-04-03,Estación Herrera - Comisaría,---mm
2011-04-03,Las Moscas - Subcomisaría,---mm
2011-04-03,Libaros - Subcomisaría,---mm
2011-04-03,Pronunciamiento - Comisaría,---mm
2011-04-03,Santa Anita - Comisaría,---mm
2011-04-03,Uruguay - Ciudad,2mm
2011-04-03,Villa Mantero - Comisaría,---mm
2011-04-13,Basavilbaso - Comisaría,---mm
2011-04-13,Colonia Elias - Comisaría,---mm
2011-04-13,Estación Herrera - Comisaría,---mm
2011-04-13,Las Moscas - Subcomisaría,---mm
2011-04-13,Libaros - Subcomisaría,---mm
2011-04-13,Pronunciamiento - Comisaría,---mm
2011-04-13,Santa Anita - Comisaría,---mm
2011-04-13,Uruguay - Ciudad,---mm
2011-04-13,Villa Mantero - Comisaría,---mm
2011-04-14,Basavilbaso - Comisaría,---mm
2011-04-14,Colonia Elias - Comisaría,---mm
2011-04-14,Estación Herrera - Comisaría,---mm
2011-04-14,Las Moscas - Subcomisaría,---mm
2011-04-14,Libaros - Subcomisaría,---mm
2011-04-14,Pronunciamiento - Comisaría,---mm
2011-04-14,Santa Anita - Comisaría,---mm
2011-04-14,Uruguay - Ciudad,---mm
2011-04-14,Villa Mantero - Comisaría,---mm
2011-04-15,Basavilbaso - Comisaría,---mm
2011-04-15,Colonia Elias - Comisaría,---mm
2011-04-15,Estación Herrera - Comisaría,---mm
2011-04-15,Las Moscas - Subcomisaría,---mm
2011-04-15,Libaros - Subcomisaría,---mm
2011-04-15,Pronunciamiento - Comisaría,1mm
