fecha,Estación,Precipitación
2010-12-12,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-12-12,El Pueblito - Comisaría Nº 20,---mm
2010-12-12,Febre - Comisaría Nº 19,---mm
2010-12-12,Hernández - Comisaría,---mm
2010-12-12,La Llave - Comisaría Nº 22,---mm
2010-12-12,Lucas González - Est. Agromet. DPH,---mm
2010-12-12,Nogoyá - Puesto Caminero,---mm
2010-12-12,Sección Urquiza - Comisaría Nº 28,---mm
2010-12-18,20 de Septiembre - Comisaría Nº 17,---mm
2010-12-18,Algarrobito - Comisaría Nº 1,---mm
2010-12-18,Aranguren - Comisaría,11mm
2010-12-18,Betbeder - Comisaría,---mm
2010-12-18,Crucesita 3ª - Comisaría,20mm
2010-12-18,Crucesita 7ª - Escuela Nº 87,5mm
2010-12-18,Crucesita 8ª - Comisaría Nº 27,---mm
2010-12-18,Don Cristobal 2ª - Comisaría Nº 21,---mm
2010-12-18,El Pueblito - Comisaría Nº 20,---mm
2010-12-18,Febre - Comisaría Nº 19,5mm
2010-12-18,Hernández - Comisaría,8mm
2010-12-18,La Llave - Comisaría Nº 22,---mm
2010-12-18,Lucas González - Est. Agromet. DPH,5mm
2010-12-18,Nogoyá - Puesto Caminero,---mm
2010-12-18,Sección Urquiza - Comisaría Nº 28,---mm
2010-12-19,20 de Septiembre - Comisaría Nº 17,14mm
2010-12-19,Algarrobito - Comisaría Nº 1,43mm
2010-12-19,Aranguren - Comisaría,10mm
2010-12-19,Betbeder - Comisaría,---mm
2010-12-19,Crucesita 3ª - Comisaría,---mm
2010-12-19,Crucesita 7ª - Escuela Nº 87,13mm
2010-12-19,Crucesita 8ª - Comisaría Nº 27,19mm
2010-12-19,Don Cristobal 2ª - Comisaría Nº 21,17mm
2010-12-19,El Pueblito - Comisaría Nº 20,---mm
2010-12-19,Febre - Comisaría Nº 19,1mm
2010-12-19,Hernández - Comisaría,5mm
2010-12-19,La Llave - Comisaría Nº 22,---mm
2010-12-19,Lucas González - Est. Agromet. DPH,3mm
2010-12-19,Nogoyá - Puesto Caminero,---mm
2010-12-19,Sección Urquiza - Comisaría Nº 28,14mm
2011-01-25,20 de Septiembre - Comisaría Nº 17,74mm
