fecha,Estación,Precipitación
2013-07-11,General Campos - Comisaría,38mm
2013-07-11,San Salvador - Comisaría,23mm
2013-08-01,General Campos - Comisaría,---mm
2013-08-01,San Salvador - Comisaría,---mm
2013-08-07,General Campos - Comisaría,---mm
2013-08-07,San Salvador - Comisaría,---mm
2013-08-08,General Campos - Comisaría,1mm
2013-08-08,San Salvador - Comisaría,4mm
2013-09-07,General Campos - Comisaría,---mm
2013-09-07,San Salvador - Comisaría,---mm
2013-09-08,General Campos - Comisaría,---mm
2013-09-08,San Salvador - Comisaría,---mm
2013-09-10,General Campos - Comisaría,---mm
2013-09-10,San Salvador - Comisaría,---mm
2013-09-12,General Campos - Comisaría,---mm
2013-09-12,San Salvador - Comisaría,---mm
2013-09-13,General Campos - Comisaría,65mm
2013-09-13,San Salvador - Comisaría,50mm
2013-09-14,General Campos - Comisaría,16mm
2013-09-14,San Salvador - Comisaría,24mm
2013-09-15,General Campos - Comisaría,6mm
2013-09-15,San Salvador - Comisaría,4mm
2013-09-16,General Campos - Comisaría,---mm
2013-09-16,San Salvador - Comisaría,---mm
2013-09-21,General Campos - Comisaría,---mm
2013-09-21,San Salvador - Comisaría,---mm
2013-09-22,General Campos - Comisaría,---mm
2013-09-22,San Salvador - Comisaría,---mm
2013-10-09,General Campos - Comisaría,1mm
2013-10-09,San Salvador - Comisaría,2mm
2013-10-11,General Campos - Comisaría,---mm
2013-10-11,San Salvador - Comisaría,---mm
2013-10-17,General Campos - Comisaría,3mm
2013-10-17,San Salvador - Comisaría,2mm
2013-10-20,General Campos - Comisaría,24mm
2013-10-20,San Salvador - Comisaría,11mm
2013-10-25,General Campos - Comisaría,33mm
2013-10-25,San Salvador - Comisaría,31mm
2013-10-26,General Campos - Comisaría,---mm
2013-10-26,San Salvador - Comisaría,---mm
2013-10-30,General Campos - Comisaría,---mm
2013-10-30,San Salvador - Comisaría,---mm
2013-10-31,General Campos - Comisaría,10mm
2013-10-31,San Salvador - Comisaría,8mm
2013-11-01,General Campos - Comisaría,49mm
2013-11-01,San Salvador - Comisaría,43mm
