fecha,Estación,Precipitación
2011-04-02,Lucas Norte - Subcomisaría,---mm
2011-04-02,Lucas Sur I - Subcomisaría,---mm
2011-04-02,Mojones Norte - Comisaría Nº 22,---mm
2011-04-02,Mojones Sur I - Comisaría Nº 27,---mm
2011-04-02,Paso de La Laguna - Raíces Oeste,---mm
2011-04-02,Raíces Oeste - Comisaría Nº 29,---mm
2011-04-02,Villa Clara - Comisaría,---mm
2011-04-02,Villa Dominguez - Comisaría,---mm
2011-04-03,Ingeniero Sajaroff - Subcomisaría,2mm
2011-04-03,Lucas Norte - Subcomisaría,18mm
2011-04-03,Lucas Sur I - Subcomisaría,---mm
2011-04-03,Mojones Norte - Comisaría Nº 22,---mm
2011-04-03,Mojones Sur I - Comisaría Nº 27,3mm
2011-04-03,Paso de La Laguna - Raíces Oeste,---mm
2011-04-03,Raíces Oeste - Comisaría Nº 29,5mm
2011-04-03,Villa Clara - Comisaría,3mm
2011-04-03,Villa Dominguez - Comisaría,1mm
2011-04-13,Ingeniero Sajaroff - Subcomisaría,3mm
2011-04-13,Lucas Norte - Subcomisaría,0mm
2011-04-13,Lucas Sur I - Subcomisaría,0mm
2011-04-13,Mojones Norte - Comisaría Nº 22,0mm
2011-04-13,Mojones Sur I - Comisaría Nº 27,---mm
2011-04-13,Paso de La Laguna - Raíces Oeste,---mm
2011-04-13,Raíces Oeste - Comisaría Nº 29,0mm
2011-04-13,Villa Clara - Comisaría,6mm
2011-04-13,Villa Dominguez - Comisaría,0mm
2011-04-14,Ingeniero Sajaroff - Subcomisaría,---mm
2011-04-14,Lucas Norte - Subcomisaría,---mm
2011-04-14,Lucas Sur I - Subcomisaría,---mm
2011-04-14,Mojones Norte - Comisaría Nº 22,---mm
2011-04-14,Mojones Sur I - Comisaría Nº 27,---mm
2011-04-14,Paso de La Laguna - Raíces Oeste,---mm
2011-04-14,Raíces Oeste - Comisaría Nº 29,---mm
2011-04-14,Villa Clara - Comisaría,---mm
2011-04-14,Villa Dominguez - Comisaría,---mm
2011-04-15,Ingeniero Sajaroff - Subcomisaría,3mm
2011-04-15,Lucas Norte - Subcomisaría,16mm
2011-04-15,Lucas Sur I - Subcomisaría,---mm
2011-04-15,Mojones Norte - Comisaría Nº 22,22mm
2011-04-15,Mojones Sur I - Comisaría Nº 27,---mm
2011-04-15,Paso de La Laguna - Raíces Oeste,---mm
2011-04-15,Raíces Oeste - Comisaría Nº 29,---mm
2011-04-15,Villa Clara - Comisaría,---mm
2011-04-15,Villa Dominguez - Comisaría,6mm
2011-04-17,Ingeniero Sajaroff - Subcomisaría,---mm
2011-04-17,Lucas Norte - Subcomisaría,2mm
2011-04-17,Lucas Sur I - Subcomisaría,---mm
2011-04-17,Mojones Norte - Comisaría Nº 22,0mm
2011-04-17,Mojones Sur I - Comisaría Nº 27,2mm
2011-04-17,Paso de La Laguna - Raíces Oeste,---mm
2011-04-17,Raíces Oeste - Comisaría Nº 29,0mm
2011-04-17,Villa Clara - Comisaría,2mm
2011-04-17,Villa Dominguez - Comisaría,0mm
2011-04-20,Ingeniero Sajaroff - Subcomisaría,22mm
2011-04-20,Lucas Norte - Subcomisaría,15mm
2011-04-20,Lucas Sur I - Subcomisaría,31mm
2011-04-20,Mojones Norte - Comisaría Nº 22,35mm
2011-04-20,Mojones Sur I - Comisaría Nº 27,15mm
2011-04-20,Paso de La Laguna - Raíces Oeste,---mm
2011-04-20,Raíces Oeste - Comisaría Nº 29,29mm
2011-04-20,Villa Clara - Comisaría,28mm
2011-04-20,Villa Dominguez - Comisaría,29mm
2011-04-21,Ingeniero Sajaroff - Subcomisaría,21mm
2011-04-21,Lucas Norte - Subcomisaría,28mm
2011-04-21,Lucas Sur I - Subcomisaría,24mm
2011-04-21,Mojones Norte - Comisaría Nº 22,25mm
2011-04-21,Mojones Sur I - Comisaría Nº 27,21mm
2011-04-21,Paso de La Laguna - Raíces Oeste,---mm
2011-04-21,Raíces Oeste - Comisaría Nº 29,7mm
2011-04-21,Villa Clara - Comisaría,21mm
2011-04-21,Villa Dominguez - Comisaría,19mm
2011-04-29,Ingeniero Sajaroff - Subcomisaría,---mm
2011-04-29,Lucas Norte - Subcomisaría,---mm
2011-04-29,Lucas Sur I - Subcomisaría,---mm
2011-04-29,Mojones Norte - Comisaría Nº 22,---mm
2011-04-29,Mojones Sur I - Comisaría Nº 27,---mm
2011-04-29,Paso de La Laguna - Raíces Oeste,---mm
2011-04-29,Raíces Oeste - Comisaría Nº 29,---mm
