fecha,Estación,Precipitación
2012-10-02,3º Distrito - Aldea Asunción,23mm
2012-10-02,6º Distrito - Comisaría Nº 17 (3 Boc.),25mm
2012-10-02,7º Distrito - Comisaría Nº 28,---mm
2012-10-02,8º Distrito - Comisaría Nº 27,---mm
2012-10-02,Gral. Galarza - Comisaría,34mm
2012-10-02,Gualeguay Ciudad - Bomberos Voluntarios,18mm
2012-10-02,Lazo - Comisaría,---mm
2012-10-02,Puerto Ruiz - Comisaría,---mm
2012-10-05,3º Distrito - Aldea Asunción,---mm
2012-10-05,6º Distrito - Comisaría Nº 17 (3 Boc.),41mm
2012-10-05,7º Distrito - Comisaría Nº 28,---mm
2012-10-05,8º Distrito - Comisaría Nº 27,---mm
2012-10-05,Gral. Galarza - Comisaría,67mm
2012-10-05,Gualeguay Ciudad - Bomberos Voluntarios,57mm
2012-10-05,Lazo - Comisaría,---mm
2012-10-05,Puerto Ruiz - Comisaría,59mm
2012-10-06,3º Distrito - Aldea Asunción,---mm
2012-10-06,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-06,7º Distrito - Comisaría Nº 28,---mm
2012-10-06,8º Distrito - Comisaría Nº 27,68mm
2012-10-06,Gral. Galarza - Comisaría,78mm
2012-10-06,Gualeguay Ciudad - Bomberos Voluntarios,71mm
2012-10-06,Lazo - Comisaría,119mm
2012-10-06,Puerto Ruiz - Comisaría,15mm
2012-10-07,3º Distrito - Aldea Asunción,3mm
2012-10-07,6º Distrito - Comisaría Nº 17 (3 Boc.),5mm
2012-10-07,7º Distrito - Comisaría Nº 28,5mm
2012-10-07,8º Distrito - Comisaría Nº 27,3mm
2012-10-07,Gral. Galarza - Comisaría,2mm
2012-10-07,Gualeguay Ciudad - Bomberos Voluntarios,4mm
2012-10-07,Lazo - Comisaría,2mm
2012-10-07,Puerto Ruiz - Comisaría,15mm
2012-10-08,3º Distrito - Aldea Asunción,12mm
2012-10-08,6º Distrito - Comisaría Nº 17 (3 Boc.),15mm
2012-10-08,7º Distrito - Comisaría Nº 28,---mm
2012-10-08,8º Distrito - Comisaría Nº 27,15mm
2012-10-08,Gral. Galarza - Comisaría,15mm
2012-10-08,Gualeguay Ciudad - Bomberos Voluntarios,11mm
2012-10-08,Lazo - Comisaría,---mm
2012-10-08,Puerto Ruiz - Comisaría,---mm
2012-10-21,3º Distrito - Aldea Asunción,---mm
2012-10-21,6º Distrito - Comisaría Nº 17 (3 Boc.),54mm
2012-10-21,7º Distrito - Comisaría Nº 28,---mm
2012-10-21,8º Distrito - Comisaría Nº 27,85mm
2012-10-21,Gral. Galarza - Comisaría,55mm
2012-10-21,Gualeguay Ciudad - Bomberos Voluntarios,75mm
2012-10-21,Lazo - Comisaría,64mm
2012-10-21,Puerto Ruiz - Comisaría,70mm
2012-10-22,3º Distrito - Aldea Asunción,---mm
2012-10-22,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-22,7º Distrito - Comisaría Nº 28,---mm
2012-10-22,8º Distrito - Comisaría Nº 27,---mm
2012-10-22,Gral. Galarza - Comisaría,---mm
2012-10-22,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-10-22,Lazo - Comisaría,---mm
2012-10-22,Puerto Ruiz - Comisaría,---mm
2012-10-23,3º Distrito - Aldea Asunción,---mm
2012-10-23,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-23,7º Distrito - Comisaría Nº 28,---mm
2012-10-23,8º Distrito - Comisaría Nº 27,---mm
2012-10-23,Gral. Galarza - Comisaría,---mm
2012-10-23,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-10-23,Lazo - Comisaría,---mm
2012-10-23,Puerto Ruiz - Comisaría,---mm
2012-10-27,3º Distrito - Aldea Asunción,---mm
2012-10-27,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-27,7º Distrito - Comisaría Nº 28,---mm
2012-10-27,8º Distrito - Comisaría Nº 27,---mm
2012-10-27,Gral. Galarza - Comisaría,---mm
2012-10-27,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-10-27,Lazo - Comisaría,---mm
2012-10-27,Puerto Ruiz - Comisaría,---mm
2012-10-28,3º Distrito - Aldea Asunción,---mm
2012-10-28,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-28,7º Distrito - Comisaría Nº 28,---mm
2012-10-28,8º Distrito - Comisaría Nº 27,---mm
2012-10-28,Gral. Galarza - Comisaría,---mm
2012-10-28,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-10-28,Lazo - Comisaría,---mm
2012-10-28,Puerto Ruiz - Comisaría,---mm
2012-10-29,3º Distrito - Aldea Asunción,---mm
2012-10-29,6º Distrito - Comisaría Nº 17 (3 Boc.),55mm
2012-10-29,7º Distrito - Comisaría Nº 28,---mm
2012-10-29,8º Distrito - Comisaría Nº 27,14mm
2012-10-29,Gral. Galarza - Comisaría,52mm
2012-10-29,Gualeguay Ciudad - Bomberos Voluntarios,26mm
2012-10-29,Lazo - Comisaría,52mm
2012-10-29,Puerto Ruiz - Comisaría,17mm
2012-10-31,3º Distrito - Aldea Asunción,---mm
2012-10-31,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-10-31,7º Distrito - Comisaría Nº 28,---mm
2012-10-31,8º Distrito - Comisaría Nº 27,---mm
2012-10-31,Gral. Galarza - Comisaría,---mm
2012-10-31,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-10-31,Lazo - Comisaría,---mm
2012-10-31,Puerto Ruiz - Comisaría,---mm
2012-11-09,3º Distrito - Aldea Asunción,31mm
2012-11-09,6º Distrito - Comisaría Nº 17 (3 Boc.),18mm
2012-11-09,7º Distrito - Comisaría Nº 28,---mm
2012-11-09,8º Distrito - Comisaría Nº 27,---mm
2012-11-09,Gral. Galarza - Comisaría,32mm
2012-11-09,Gualeguay Ciudad - Bomberos Voluntarios,7mm
2012-11-09,Lazo - Comisaría,---mm
2012-11-09,Puerto Ruiz - Comisaría,---mm
2012-11-10,3º Distrito - Aldea Asunción,18mm
2012-11-10,6º Distrito - Comisaría Nº 17 (3 Boc.),15mm
2012-11-10,7º Distrito - Comisaría Nº 28,---mm
2012-11-10,8º Distrito - Comisaría Nº 27,---mm
2012-11-10,Gral. Galarza - Comisaría,30mm
2012-11-10,Gualeguay Ciudad - Bomberos Voluntarios,5mm
2012-11-10,Lazo - Comisaría,---mm
2012-11-10,Puerto Ruiz - Comisaría,---mm
2012-11-18,3º Distrito - Aldea Asunción,10mm
2012-11-18,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-11-18,7º Distrito - Comisaría Nº 28,---mm
2012-11-18,8º Distrito - Comisaría Nº 27,8mm
2012-11-18,Gral. Galarza - Comisaría,9mm
2012-11-18,Gualeguay Ciudad - Bomberos Voluntarios,6mm
2012-11-18,Lazo - Comisaría,---mm
2012-11-18,Puerto Ruiz - Comisaría,---mm
2012-11-22,3º Distrito - Aldea Asunción,---mm
2012-11-22,6º Distrito - Comisaría Nº 17 (3 Boc.),24mm
2012-11-22,7º Distrito - Comisaría Nº 28,---mm
2012-11-22,8º Distrito - Comisaría Nº 27,11mm
2012-11-22,Gral. Galarza - Comisaría,14mm
2012-11-22,Gualeguay Ciudad - Bomberos Voluntarios,19mm
2012-11-22,Lazo - Comisaría,---mm
2012-11-22,Puerto Ruiz - Comisaría,---mm
2012-11-30,3º Distrito - Aldea Asunción,---mm
2012-11-30,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-11-30,7º Distrito - Comisaría Nº 28,---mm
2012-11-30,8º Distrito - Comisaría Nº 27,---mm
2012-11-30,Gral. Galarza - Comisaría,---mm
2012-11-30,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-11-30,Lazo - Comisaría,---mm
2012-11-30,Puerto Ruiz - Comisaría,---mm
2012-12-03,3º Distrito - Aldea Asunción,---mm
2012-12-03,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-03,7º Distrito - Comisaría Nº 28,---mm
2012-12-03,8º Distrito - Comisaría Nº 27,---mm
2012-12-03,Gral. Galarza - Comisaría,---mm
2012-12-03,Gualeguay Ciudad - Bomberos Voluntarios,2mm
2012-12-03,Lazo - Comisaría,---mm
2012-12-03,Puerto Ruiz - Comisaría,---mm
2012-12-06,3º Distrito - Aldea Asunción,12mm
2012-12-06,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-06,7º Distrito - Comisaría Nº 28,---mm
2012-12-06,8º Distrito - Comisaría Nº 27,18mm
2012-12-06,Gral. Galarza - Comisaría,34mm
2012-12-06,Gualeguay Ciudad - Bomberos Voluntarios,22mm
2012-12-06,Lazo - Comisaría,30mm
2012-12-06,Puerto Ruiz - Comisaría,---mm
2012-12-10,3º Distrito - Aldea Asunción,---mm
2012-12-10,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-10,7º Distrito - Comisaría Nº 28,---mm
2012-12-10,8º Distrito - Comisaría Nº 27,---mm
2012-12-10,Gral. Galarza - Comisaría,---mm
2012-12-10,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-10,Lazo - Comisaría,---mm
2012-12-10,Puerto Ruiz - Comisaría,---mm
2012-12-12,3º Distrito - Aldea Asunción,---mm
2012-12-12,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-12,7º Distrito - Comisaría Nº 28,---mm
2012-12-12,8º Distrito - Comisaría Nº 27,---mm
2012-12-12,Gral. Galarza - Comisaría,---mm
2012-12-12,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-12,Lazo - Comisaría,---mm
2012-12-12,Puerto Ruiz - Comisaría,---mm
2012-12-15,3º Distrito - Aldea Asunción,---mm
2012-12-15,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-15,7º Distrito - Comisaría Nº 28,---mm
2012-12-15,8º Distrito - Comisaría Nº 27,---mm
2012-12-15,Gral. Galarza - Comisaría,---mm
2012-12-15,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-15,Lazo - Comisaría,---mm
2012-12-15,Puerto Ruiz - Comisaría,---mm
2012-12-16,3º Distrito - Aldea Asunción,8mm
2012-12-16,6º Distrito - Comisaría Nº 17 (3 Boc.),7mm
2012-12-16,7º Distrito - Comisaría Nº 28,9mm
2012-12-16,8º Distrito - Comisaría Nº 27,---mm
2012-12-16,Gral. Galarza - Comisaría,5mm
2012-12-16,Gualeguay Ciudad - Bomberos Voluntarios,8mm
2012-12-16,Lazo - Comisaría,---mm
2012-12-16,Puerto Ruiz - Comisaría,---mm
2012-12-17,3º Distrito - Aldea Asunción,30mm
2012-12-17,6º Distrito - Comisaría Nº 17 (3 Boc.),28mm
2012-12-17,7º Distrito - Comisaría Nº 28,26mm
2012-12-17,8º Distrito - Comisaría Nº 27,46mm
2012-12-17,Gral. Galarza - Comisaría,23mm
2012-12-17,Gualeguay Ciudad - Bomberos Voluntarios,60mm
2012-12-17,Lazo - Comisaría,60mm
2012-12-17,Puerto Ruiz - Comisaría,---mm
2012-12-18,3º Distrito - Aldea Asunción,55mm
2012-12-18,6º Distrito - Comisaría Nº 17 (3 Boc.),28mm
2012-12-18,7º Distrito - Comisaría Nº 28,26mm
2012-12-18,8º Distrito - Comisaría Nº 27,40mm
2012-12-18,Gral. Galarza - Comisaría,26mm
2012-12-18,Gualeguay Ciudad - Bomberos Voluntarios,5mm
2012-12-18,Lazo - Comisaría,40mm
2012-12-18,Puerto Ruiz - Comisaría,---mm
2012-12-19,3º Distrito - Aldea Asunción,47mm
2012-12-19,6º Distrito - Comisaría Nº 17 (3 Boc.),45mm
2012-12-19,7º Distrito - Comisaría Nº 28,50mm
2012-12-19,8º Distrito - Comisaría Nº 27,130mm
2012-12-19,Gral. Galarza - Comisaría,27mm
2012-12-19,Gualeguay Ciudad - Bomberos Voluntarios,175mm
2012-12-19,Lazo - Comisaría,52mm
2012-12-19,Puerto Ruiz - Comisaría,---mm
2012-12-20,3º Distrito - Aldea Asunción,---mm
2012-12-20,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-20,7º Distrito - Comisaría Nº 28,---mm
2012-12-20,8º Distrito - Comisaría Nº 27,---mm
2012-12-20,Gral. Galarza - Comisaría,---mm
2012-12-20,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-20,Lazo - Comisaría,---mm
2012-12-20,Puerto Ruiz - Comisaría,---mm
2012-12-25,3º Distrito - Aldea Asunción,---mm
2012-12-25,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-25,7º Distrito - Comisaría Nº 28,---mm
2012-12-25,8º Distrito - Comisaría Nº 27,---mm
2012-12-25,Gral. Galarza - Comisaría,---mm
2012-12-25,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-25,Lazo - Comisaría,---mm
2012-12-25,Puerto Ruiz - Comisaría,---mm
2012-12-31,3º Distrito - Aldea Asunción,---mm
2012-12-31,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2012-12-31,7º Distrito - Comisaría Nº 28,---mm
2012-12-31,8º Distrito - Comisaría Nº 27,---mm
2012-12-31,Gral. Galarza - Comisaría,---mm
2012-12-31,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2012-12-31,Lazo - Comisaría,---mm
2012-12-31,Puerto Ruiz - Comisaría,---mm
2013-01-16,3º Distrito - Aldea Asunción,---mm
2013-01-16,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-01-16,7º Distrito - Comisaría Nº 28,---mm
2013-01-16,8º Distrito - Comisaría Nº 27,---mm
2013-01-16,Gral. Galarza - Comisaría,---mm
2013-01-16,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-01-16,Lazo - Comisaría,---mm
2013-01-16,Puerto Ruiz - Comisaría,---mm
2013-01-17,3º Distrito - Aldea Asunción,---mm
2013-01-17,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-01-17,7º Distrito - Comisaría Nº 28,---mm
2013-01-17,8º Distrito - Comisaría Nº 27,---mm
2013-01-17,Gral. Galarza - Comisaría,---mm
2013-01-17,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-01-17,Lazo - Comisaría,---mm
2013-01-17,Puerto Ruiz - Comisaría,---mm
2013-01-20,3º Distrito - Aldea Asunción,28mm
2013-01-20,6º Distrito - Comisaría Nº 17 (3 Boc.),10mm
2013-01-20,7º Distrito - Comisaría Nº 28,10mm
2013-01-20,8º Distrito - Comisaría Nº 27,15mm
2013-01-20,Gral. Galarza - Comisaría,28mm
2013-01-20,Gualeguay Ciudad - Bomberos Voluntarios,30mm
2013-01-20,Lazo - Comisaría,25mm
2013-01-20,Puerto Ruiz - Comisaría,---mm
2013-01-23,3º Distrito - Aldea Asunción,---mm
2013-01-23,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-01-23,7º Distrito - Comisaría Nº 28,---mm
2013-01-23,8º Distrito - Comisaría Nº 27,---mm
2013-01-23,Gral. Galarza - Comisaría,---mm
2013-01-23,Gualeguay Ciudad - Bomberos Voluntarios,5mm
2013-01-23,Lazo - Comisaría,---mm
2013-01-23,Puerto Ruiz - Comisaría,---mm
2013-01-24,3º Distrito - Aldea Asunción,---mm
2013-01-24,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-01-24,7º Distrito - Comisaría Nº 28,---mm
2013-01-24,8º Distrito - Comisaría Nº 27,---mm
2013-01-24,Gral. Galarza - Comisaría,---mm
2013-01-24,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-01-24,Lazo - Comisaría,---mm
2013-01-24,Puerto Ruiz - Comisaría,---mm
2013-01-31,3º Distrito - Aldea Asunción,---mm
2013-01-31,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-01-31,7º Distrito - Comisaría Nº 28,---mm
2013-01-31,8º Distrito - Comisaría Nº 27,---mm
2013-01-31,Gral. Galarza - Comisaría,---mm
2013-01-31,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-01-31,Lazo - Comisaría,---mm
2013-01-31,Puerto Ruiz - Comisaría,0mm
2013-02-01,3º Distrito - Aldea Asunción,---mm
2013-02-01,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-01,7º Distrito - Comisaría Nº 28,---mm
2013-02-01,8º Distrito - Comisaría Nº 27,---mm
2013-02-01,Gral. Galarza - Comisaría,---mm
2013-02-01,Gualeguay Ciudad - Bomberos Voluntarios,10mm
2013-02-01,Lazo - Comisaría,---mm
2013-02-01,Puerto Ruiz - Comisaría,---mm
2013-02-16,3º Distrito - Aldea Asunción,---mm
2013-02-16,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-16,7º Distrito - Comisaría Nº 28,---mm
2013-02-16,8º Distrito - Comisaría Nº 27,---mm
2013-02-16,Gral. Galarza - Comisaría,---mm
2013-02-16,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-02-16,Lazo - Comisaría,---mm
2013-02-16,Puerto Ruiz - Comisaría,---mm
2013-02-17,3º Distrito - Aldea Asunción,---mm
2013-02-17,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-17,7º Distrito - Comisaría Nº 28,---mm
2013-02-17,8º Distrito - Comisaría Nº 27,---mm
2013-02-17,Gral. Galarza - Comisaría,---mm
2013-02-17,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-02-17,Lazo - Comisaría,---mm
2013-02-17,Puerto Ruiz - Comisaría,---mm
2013-02-18,3º Distrito - Aldea Asunción,---mm
2013-02-18,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-18,7º Distrito - Comisaría Nº 28,---mm
2013-02-18,8º Distrito - Comisaría Nº 27,---mm
2013-02-18,Gral. Galarza - Comisaría,5mm
2013-02-18,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-02-18,Lazo - Comisaría,---mm
2013-02-18,Puerto Ruiz - Comisaría,---mm
2013-02-23,3º Distrito - Aldea Asunción,---mm
2013-02-23,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-23,7º Distrito - Comisaría Nº 28,---mm
2013-02-23,8º Distrito - Comisaría Nº 27,---mm
2013-02-23,Gral. Galarza - Comisaría,---mm
2013-02-23,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-02-23,Lazo - Comisaría,---mm
2013-02-23,Puerto Ruiz - Comisaría,---mm
2013-02-24,3º Distrito - Aldea Asunción,---mm
2013-02-24,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-02-24,7º Distrito - Comisaría Nº 28,---mm
2013-02-24,8º Distrito - Comisaría Nº 27,---mm
2013-02-24,Gral. Galarza - Comisaría,---mm
2013-02-24,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-02-24,Lazo - Comisaría,---mm
2013-02-24,Puerto Ruiz - Comisaría,---mm
2013-03-01,3º Distrito - Aldea Asunción,---mm
2013-03-01,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-01,7º Distrito - Comisaría Nº 28,---mm
2013-03-01,8º Distrito - Comisaría Nº 27,---mm
2013-03-01,Gral. Galarza - Comisaría,---mm
2013-03-01,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-01,Lazo - Comisaría,---mm
2013-03-01,Puerto Ruiz - Comisaría,---mm
2013-03-02,3º Distrito - Aldea Asunción,---mm
2013-03-02,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-02,7º Distrito - Comisaría Nº 28,---mm
2013-03-02,8º Distrito - Comisaría Nº 27,---mm
2013-03-02,Gral. Galarza - Comisaría,---mm
2013-03-02,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-02,Lazo - Comisaría,---mm
2013-03-02,Puerto Ruiz - Comisaría,---mm
2013-03-08,3º Distrito - Aldea Asunción,---mm
2013-03-08,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-08,7º Distrito - Comisaría Nº 28,---mm
2013-03-08,8º Distrito - Comisaría Nº 27,---mm
2013-03-08,Gral. Galarza - Comisaría,---mm
2013-03-08,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-08,Lazo - Comisaría,---mm
2013-03-08,Puerto Ruiz - Comisaría,---mm
2013-03-11,3º Distrito - Aldea Asunción,---mm
2013-03-11,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-11,7º Distrito - Comisaría Nº 28,---mm
2013-03-11,8º Distrito - Comisaría Nº 27,---mm
2013-03-11,Gral. Galarza - Comisaría,---mm
2013-03-11,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-11,Lazo - Comisaría,---mm
2013-03-11,Puerto Ruiz - Comisaría,---mm
2013-03-14,3º Distrito - Aldea Asunción,---mm
2013-03-14,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-14,7º Distrito - Comisaría Nº 28,---mm
2013-03-14,8º Distrito - Comisaría Nº 27,---mm
2013-03-14,Gral. Galarza - Comisaría,---mm
2013-03-14,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-14,Lazo - Comisaría,---mm
2013-03-14,Puerto Ruiz - Comisaría,---mm
2013-03-19,3º Distrito - Aldea Asunción,8mm
2013-03-19,6º Distrito - Comisaría Nº 17 (3 Boc.),10mm
2013-03-19,7º Distrito - Comisaría Nº 28,12mm
2013-03-19,8º Distrito - Comisaría Nº 27,10mm
2013-03-19,Gral. Galarza - Comisaría,15mm
2013-03-19,Gualeguay Ciudad - Bomberos Voluntarios,18mm
2013-03-19,Lazo - Comisaría,12mm
2013-03-19,Puerto Ruiz - Comisaría,---mm
2013-03-20,3º Distrito - Aldea Asunción,---mm
2013-03-20,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-20,7º Distrito - Comisaría Nº 28,---mm
2013-03-20,8º Distrito - Comisaría Nº 27,---mm
2013-03-20,Gral. Galarza - Comisaría,---mm
2013-03-20,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-20,Lazo - Comisaría,---mm
2013-03-20,Puerto Ruiz - Comisaría,---mm
2013-03-25,3º Distrito - Aldea Asunción,---mm
2013-03-25,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-03-25,7º Distrito - Comisaría Nº 28,---mm
2013-03-25,8º Distrito - Comisaría Nº 27,---mm
2013-03-25,Gral. Galarza - Comisaría,---mm
2013-03-25,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-03-25,Lazo - Comisaría,---mm
2013-03-25,Puerto Ruiz - Comisaría,---mm
2013-04-01,3º Distrito - Aldea Asunción,---mm
2013-04-01,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-04-01,7º Distrito - Comisaría Nº 28,---mm
2013-04-01,8º Distrito - Comisaría Nº 27,---mm
2013-04-01,Gral. Galarza - Comisaría,---mm
2013-04-01,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-04-01,Lazo - Comisaría,---mm
2013-04-01,Puerto Ruiz - Comisaría,---mm
2013-04-10,3º Distrito - Aldea Asunción,---mm
2013-04-10,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-04-10,7º Distrito - Comisaría Nº 28,---mm
2013-04-10,8º Distrito - Comisaría Nº 27,---mm
2013-04-10,Gral. Galarza - Comisaría,38mm
2013-04-10,Gualeguay Ciudad - Bomberos Voluntarios,40mm
2013-04-10,Lazo - Comisaría,---mm
2013-04-10,Puerto Ruiz - Comisaría,---mm
2013-04-11,3º Distrito - Aldea Asunción,---mm
2013-04-11,6º Distrito - Comisaría Nº 17 (3 Boc.),60mm
2013-04-11,7º Distrito - Comisaría Nº 28,0mm
2013-04-11,8º Distrito - Comisaría Nº 27,77mm
2013-04-11,Gral. Galarza - Comisaría,60mm
2013-04-11,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-04-11,Lazo - Comisaría,75mm
2013-04-11,Puerto Ruiz - Comisaría,---mm
2013-04-27,3º Distrito - Aldea Asunción,49mm
2013-04-27,6º Distrito - Comisaría Nº 17 (3 Boc.),42mm
2013-04-27,7º Distrito - Comisaría Nº 28,---mm
2013-04-27,8º Distrito - Comisaría Nº 27,38mm
2013-04-27,Gral. Galarza - Comisaría,45mm
2013-04-27,Gualeguay Ciudad - Bomberos Voluntarios,45mm
2013-04-27,Lazo - Comisaría,---mm
2013-04-27,Puerto Ruiz - Comisaría,36mm
2013-04-28,3º Distrito - Aldea Asunción,---mm
2013-04-28,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-04-28,7º Distrito - Comisaría Nº 28,---mm
2013-04-28,8º Distrito - Comisaría Nº 27,---mm
2013-04-28,Gral. Galarza - Comisaría,---mm
2013-04-28,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-04-28,Lazo - Comisaría,---mm
2013-04-28,Puerto Ruiz - Comisaría,---mm
2013-05-01,3º Distrito - Aldea Asunción,11mm
2013-05-01,6º Distrito - Comisaría Nº 17 (3 Boc.),17mm
2013-05-01,7º Distrito - Comisaría Nº 28,---mm
2013-05-01,8º Distrito - Comisaría Nº 27,20mm
2013-05-01,Gral. Galarza - Comisaría,43mm
2013-05-01,Gualeguay Ciudad - Bomberos Voluntarios,20mm
2013-05-01,Lazo - Comisaría,11mm
2013-05-01,Puerto Ruiz - Comisaría,---mm
2013-05-02,3º Distrito - Aldea Asunción,11mm
2013-05-02,6º Distrito - Comisaría Nº 17 (3 Boc.),20mm
2013-05-02,7º Distrito - Comisaría Nº 28,---mm
2013-05-02,8º Distrito - Comisaría Nº 27,20mm
2013-05-02,Gral. Galarza - Comisaría,55mm
2013-05-02,Gualeguay Ciudad - Bomberos Voluntarios,25mm
2013-05-02,Lazo - Comisaría,---mm
2013-05-02,Puerto Ruiz - Comisaría,---mm
2013-05-17,3º Distrito - Aldea Asunción,---mm
2013-05-17,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-05-17,7º Distrito - Comisaría Nº 28,---mm
2013-05-17,8º Distrito - Comisaría Nº 27,---mm
2013-05-17,Gral. Galarza - Comisaría,---mm
2013-05-17,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-05-17,Lazo - Comisaría,---mm
2013-05-17,Puerto Ruiz - Comisaría,---mm
2013-05-28,3º Distrito - Aldea Asunción,---mm
2013-05-28,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-05-28,7º Distrito - Comisaría Nº 28,---mm
2013-05-28,8º Distrito - Comisaría Nº 27,---mm
2013-05-28,Gral. Galarza - Comisaría,---mm
2013-05-28,Gualeguay Ciudad - Bomberos Voluntarios,5mm
2013-05-28,Lazo - Comisaría,---mm
2013-05-28,Puerto Ruiz - Comisaría,---mm
2013-06-13,3º Distrito - Aldea Asunción,---mm
2013-06-13,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-06-13,7º Distrito - Comisaría Nº 28,---mm
2013-06-13,8º Distrito - Comisaría Nº 27,---mm
2013-06-13,Gral. Galarza - Comisaría,---mm
2013-06-13,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-06-13,Lazo - Comisaría,---mm
2013-06-13,Puerto Ruiz - Comisaría,---mm
2013-06-14,3º Distrito - Aldea Asunción,---mm
2013-06-14,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
2013-06-14,7º Distrito - Comisaría Nº 28,---mm
2013-06-14,8º Distrito - Comisaría Nº 27,---mm
2013-06-14,Gral. Galarza - Comisaría,---mm
2013-06-14,Gualeguay Ciudad - Bomberos Voluntarios,---mm
2013-06-14,Lazo - Comisaría,---mm
2013-06-14,Puerto Ruiz - Comisaría,---mm
2013-07-05,3º Distrito - Aldea Asunción,---mm
2013-07-05,6º Distrito - Comisaría Nº 17 (3 Boc.),---mm
